# ------------------------------
# XFoil Interface for Python
# ------------------------------
# 
# Airfoil,root
# Reynolds number,1300000.0
# Ncrit,9.0
# Mach,0.0
# n_node,250
# max_iter, 300
# ------------------------------
# alpha_deg, cl, cd, cm, cpmin, top_xtr, bot_xtr
-1.299999999999998934e+00 2.921900451183319092e-01 6.964303087443113327e-03 -9.286785870790481567e-02 -9.169851541519165039e-01 6.999999880790710449e-01 1.999999955296516418e-02
-1.199999999999999289e+00 3.038398921489715576e-01 6.941138766705989838e-03 -9.297334402799606323e-02 -8.513423800468444824e-01 6.999999880790710449e-01 1.999999955296516418e-02
-1.099999999999999645e+00 3.154890537261962891e-01 6.918757688254117966e-03 -9.307928383350372314e-02 -7.867098450660705566e-01 6.999999880790710449e-01 1.999999955296516418e-02
-1.000000000000000000e+00 3.271374702453613281e-01 6.897252053022384644e-03 -9.318552166223526001e-02 -7.231146693229675293e-01 6.999999880790710449e-01 1.999999955296516418e-02
-9.000000000000003553e-01 3.387851119041442871e-01 6.876607891172170639e-03 -9.329205751419067383e-02 -6.605751514434814453e-01 6.999999880790710449e-01 1.999999955296516418e-02
-7.999999999999989342e-01 3.504316210746765137e-01 6.856998428702354431e-03 -9.339871257543563843e-02 -5.990991592407226562e-01 6.999999880790710449e-01 1.999999955296516418e-02
-6.999999999999992895e-01 3.620772361755371094e-01 6.838210858404636383e-03 -9.350565820932388306e-02 -5.387179851531982422e-01 6.999999880790710449e-01 1.999999955296516418e-02
-5.999999999999996447e-01 3.737219274044036865e-01 6.820217240601778030e-03 -9.361290931701660156e-02 -5.456557869911193848e-01 6.999999880790710449e-01 1.999999955296516418e-02
-5.000000000000000000e-01 3.853657245635986328e-01 6.802984513342380524e-03 -9.372051805257797241e-02 -5.535292625427246094e-01 6.999999880790710449e-01 1.999999955296516418e-02
-3.999999999999985789e-01 3.970084488391876221e-01 6.786547601222991943e-03 -9.382843971252441406e-02 -5.615465641021728516e-01 6.999999880790710449e-01 1.999999955296516418e-02
-2.999999999999989342e-01 4.086500704288482666e-01 6.770911626517772675e-03 -9.393668174743652344e-02 -5.696552991867065430e-01 6.999999880790710449e-01 1.999999955296516418e-02
-1.999999999999992895e-01 4.202903807163238525e-01 6.756184622645378113e-03 -9.404516220092773438e-02 -5.779443383216857910e-01 6.999999880790710449e-01 1.999999955296516418e-02
-9.999999999999964473e-02 4.319294095039367676e-01 6.742312572896480560e-03 -9.415395557880401611e-02 -5.863825082778930664e-01 6.999999880790710449e-01 1.999999955296516418e-02
0.000000000000000000e+00 4.435334801673889160e-01 6.731227040290832520e-03 -9.425538033246994019e-02 -5.949453115463256836e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.000000000000014211e-01 4.548176229000091553e-01 6.742331199347972870e-03 -9.428597986698150635e-02 -6.035757064819335938e-01 6.999999880790710449e-01 1.999999955296516418e-02
2.000000000000010658e-01 4.661907553672790527e-01 6.746184080839157104e-03 -9.433601796627044678e-02 -6.124495863914489746e-01 6.999999880790710449e-01 1.999999955296516418e-02
3.000000000000007105e-01 4.774233400821685791e-01 6.762474309653043747e-03 -9.435743838548660278e-02 -6.214320063591003418e-01 6.999999880790710449e-01 1.999999955296516418e-02
4.000000000000003553e-01 4.887302815914154053e-01 6.771676242351531982e-03 -9.439425915479660034e-02 -6.305426359176635742e-01 6.999999880790710449e-01 1.999999955296516418e-02
5.000000000000000000e-01 4.999241828918457031e-01 6.790677085518836975e-03 -9.440838545560836792e-02 -6.400486230850219727e-01 6.999999880790710449e-01 1.999999955296516418e-02
6.000000000000014211e-01 5.110492706298828125e-01 6.815805565565824509e-03 -9.440951049327850342e-02 -6.539486646652221680e-01 6.999999880790710449e-01 1.999999955296516418e-02
7.000000000000010658e-01 5.221477150917053223e-01 6.843954324722290039e-03 -9.440685063600540161e-02 -6.691361069679260254e-01 6.999999880790710449e-01 1.999999955296516418e-02
8.000000000000007105e-01 5.332403182983398438e-01 6.873620208352804184e-03 -9.440488368272781372e-02 -6.850781440734863281e-01 6.999999880790710449e-01 1.999999955296516418e-02
9.000000000000003553e-01 5.444045066833496094e-01 6.898091174662113190e-03 -9.441865235567092896e-02 -7.020722031593322754e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.000000000000000000e+00 5.556461215019226074e-01 6.916960701346397400e-03 -9.444893151521682739e-02 -7.192035913467407227e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.100000000000001421e+00 5.668377280235290527e-01 6.940966937690973282e-03 -9.447063505649566650e-02 -7.367031574249267578e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.200000000000001066e+00 5.779862403869628906e-01 6.969201378524303436e-03 -9.448510408401489258e-02 -7.548988461494445801e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.300000000000000711e+00 5.892231464385986328e-01 6.989788729697465897e-03 -9.451708197593688965e-02 -7.737398147583007812e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.400000000000000355e+00 6.004039049148559570e-01 7.015887647867202759e-03 -9.453956037759780884e-02 -7.932697534561157227e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.500000000000000000e+00 6.115322709083557129e-01 7.047142833471298218e-03 -9.455328434705734253e-02 -8.128483295440673828e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.600000000000001421e+00 6.226945519447326660e-01 7.075630128383636475e-03 -9.457406401634216309e-02 -8.335059285163879395e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.700000000000001066e+00 6.338688135147094727e-01 7.103408686816692352e-03 -9.459787607192993164e-02 -8.546380996704101562e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.800000000000000711e+00 6.449922919273376465e-01 7.136215921491384506e-03 -9.461341798305511475e-02 -8.758302330970764160e-01 6.999999880790710449e-01 1.999999955296516418e-02
1.900000000000000355e+00 6.560616493225097656e-01 7.174303755164146423e-03 -9.462023526430130005e-02 -8.982071280479431152e-01 6.999999880790710449e-01 1.999999955296516418e-02
2.000000000000000000e+00 6.671249866485595703e-01 7.213279139250516891e-03 -9.462700784206390381e-02 -9.210842251777648926e-01 6.999999880790710449e-01 1.999999955296516418e-02
2.100000000000001421e+00 6.782296895980834961e-01 7.248649839311838150e-03 -9.464198350906372070e-02 -9.441337585449218750e-01 6.999999880790710449e-01 1.999999955296516418e-02
2.200000000000001066e+00 6.892798542976379395e-01 7.289549801498651505e-03 -9.464828670024871826e-02 -9.672505259513854980e-01 6.999999880790710449e-01 1.999999955296516418e-02
2.300000000000000711e+00 7.003048062324523926e-01 7.333172950893640518e-03 -9.465122967958450317e-02 -9.906792044639587402e-01 6.999999880790710449e-01 1.999999955296516418e-02
2.400000000000000355e+00 7.113028168678283691e-01 7.379676681011915207e-03 -9.465059638023376465e-02 -1.015767931938171387e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.500000000000000000e+00 7.222614884376525879e-01 7.430269848555326462e-03 -9.464438259601593018e-02 -1.040955185890197754e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.600000000000001421e+00 7.331961393356323242e-01 7.483554072678089142e-03 -9.463521093130111694e-02 -1.066258072853088379e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.700000000000001066e+00 7.441033124923706055e-01 7.539887912571430206e-03 -9.462251514196395874e-02 -1.091671466827392578e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.800000000000000711e+00 7.549750208854675293e-01 7.600060198456048965e-03 -9.460509568452835083e-02 -1.118558168411254883e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.900000000000000355e+00 7.658296823501586914e-01 7.662201765924692154e-03 -9.458600729703903198e-02 -1.146291494369506836e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.000000000000000000e+00 7.766605615615844727e-01 7.726924028247594833e-03 -9.456420689821243286e-02 -1.174159049987792969e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.100000000000001421e+00 7.874214649200439453e-01 7.799062877893447876e-03 -9.453237801790237427e-02 -1.202097535133361816e+00 6.999999880790710449e-01 1.999999955296516418e-02
